customer_id,order_month_period,monthly_orders,monthly_revenue,monthly_gross_amount,avg_order_value,coupon_used_count,coupon_discount_total,delayed_orders,rain_orders,surge_orders,avg_delivery_minutes,avg_distance_km,avg_rating,campaign_exposed_count,ad_clicked_count,city,customer_area,membership_tier,delay_rate,coupon_usage_rate,campaign_click_rate
2671,2025-07,1,708,708,708.0,0,0,0,0,0,29.0,8.89,0.0,1,0,Hyderabad,Kukatpally,NONE,0.0,0.0,0.0
2671,2025-08,4,911,911,227.75,1,0,1,0,0,34.5,12.02,2.22,2,0,Hyderabad,Kukatpally,NONE,0.25,0.25,0.0
2671,2025-09,3,670,670,223.33,0,0,0,0,1,27.67,9.74,1.5,0,0,Hyderabad,Secunderabad,NONE,0.0,0.0,0.0
2671,2025-10,2,244,244,122.0,2,0,1,1,2,48.0,14.68,0.0,1,0,Hyderabad,New Maruthi Nagar,NONE,0.5,1.0,0.0
2671,2025-11,2,461,461,230.5,1,0,1,1,0,35.0,9.91,0.0,1,0,Hyderabad,Banjara Hills,NONE,0.5,0.5,0.0
2671,2025-12,2,381,381,190.5,0,0,0,1,0,22.5,6.71,0.0,1,0,Hyderabad,Madhapur,NONE,0.0,0.0,0.0
2672,2025-01,1,406,406,406.0,0,0,1,0,1,41.0,3.76,0.0,1,0,Hyderabad,Ameerpet,NONE,1.0,0.0,0.0
2672,2025-02,2,286,286,143.0,1,0,1,0,1,37.0,6.32,4.25,2,0,Hyderabad,Gachibowli,NONE,0.5,0.5,0.0
2672,2025-03,2,1229,1369,614.5,2,140,0,2,0,34.0,7.15,0.0,1,0,Hyderabad,Banjara Hills,NONE,0.0,1.0,0.0
2672,2025-05,1,189,189,189.0,0,0,0,0,0,21.0,4.47,0.0,0,0,Hyderabad,Kukatpally,NONE,0.0,0.0,0.0
2672,2025-06,2,328,328,164.0,1,0,0,1,1,27.5,9.41,2.7,1,0,Hyderabad,Gachibowli,NONE,0.0,0.5,0.0
2672,2025-07,1,496,576,496.0,1,80,1,1,1,46.0,3.76,3.7,0,0,Hyderabad,Ameerpet,NONE,1.0,1.0,0.0
2672,2025-08,5,1249,1393,249.8,1,144,0,0,0,28.2,7.55,0.92,1,0,Hyderabad,Ameerpet,NONE,0.0,0.2,0.0
2672,2025-09,3,735,915,245.0,3,180,0,1,0,30.0,4.43,1.63,3,0,Hyderabad,Kukatpally,NONE,0.0,1.0,0.0
2672,2025-10,4,864,1048,216.0,2,184,2,0,1,34.0,7.77,1.1,1,0,Hyderabad,Gachibowli,NONE,0.5,0.5,0.0
2672,2025-11,3,1047,1087,349.0,1,40,1,0,1,35.33,7.83,0.0,1,0,Hyderabad,Kukatpally,NONE,0.33,0.33,0.0
2672,2025-12,1,99,99,99.0,1,0,0,0,0,30.0,7.88,4.1,0,0,Hyderabad,Khairatabad,NONE,0.0,1.0,0.0
2673,2025-01,3,783,813,261.0,0,0,0,1,2,22.33,9.23,1.1,1,0,Hyderabad,Ameerpet,ONE_LITE,0.0,0.0,0.0
2673,2025-02,4,1160,1200,290.0,0,0,0,0,1,25.0,10.91,2.02,1,0,Hyderabad,Madhapur,ONE_LITE,0.0,0.0,0.0
2673,2025-03,1,210,258,210.0,1,38,0,0,1,38.0,5.81,0.0,0,0,Hyderabad,Ameerpet,ONE_LITE,0.0,1.0,0.0
2673,2025-04,3,1446,1476,482.0,0,0,1,1,1,38.33,8.57,2.73,0,0,Hyderabad,Kukatpally,ONE_LITE,0.33,0.0,0.0
2673,2025-05,2,1207,1227,603.5,0,0,1,0,0,29.0,7.68,2.05,0,0,Hyderabad,Banjara Hills,ONE_LITE,0.5,0.0,0.0
2673,2025-06,1,78,88,78.0,1,0,0,0,1,32.0,13.97,0.0,0,0,Hyderabad,Kukatpally,ONE_LITE,0.0,1.0,0.0
2673,2025-07,6,900,1102,150.0,2,142,1,0,2,33.33,10.73,1.97,2,0,Hyderabad,Gachibowli,ONE_LITE,0.17,0.33,0.0
2673,2025-08,3,292,322,97.33,1,0,0,0,0,31.67,9.59,1.27,1,0,Hyderabad,Banjara Hills,ONE_LITE,0.0,0.33,0.0
2673,2025-09,4,684,796,171.0,2,72,1,0,1,33.75,9.56,4.35,1,0,Hyderabad,Ameerpet,ONE_LITE,0.25,0.5,0.0
2673,2025-11,4,900,940,225.0,1,0,2,1,1,39.25,10.48,0.72,4,0,Hyderabad,Kukatpally,ONE_LITE,0.5,0.25,0.0
2673,2025-12,1,694,704,694.0,0,0,0,0,0,26.0,6.57,5.0,1,0,Hyderabad,Ameerpet,ONE_LITE,0.0,0.0,0.0
2674,2024-12,1,565,590,565.0,0,0,0,0,0,40.0,11.61,4.7,0,0,Hyderabad,Kukatpally,ONE,0.0,0.0,0.0
2674,2025-01,8,1878,2272,234.75,3,194,2,3,2,33.88,4.97,1.06,2,0,Hyderabad,New Maruthi Nagar,ONE,0.25,0.38,0.0
2674,2025-03,4,936,1076,234.0,1,40,0,1,2,35.75,10.88,0.65,1,0,Hyderabad,Khairatabad,ONE,0.0,0.25,0.0
2674,2025-04,3,461,616,153.67,1,80,2,2,2,47.67,6.29,0.0,1,0,Hyderabad,Banjara Hills,ONE,0.67,0.33,0.0
2674,2025-05,4,915,1015,228.75,0,0,0,1,1,26.75,10.09,0.9,0,0,Hyderabad,Gachibowli,ONE,0.0,0.0,0.0
2674,2025-06,2,124,169,62.0,0,0,0,0,1,35.5,2.18,2.1,0,0,Hyderabad,Khairatabad,ONE,0.0,0.0,0.0
2674,2025-07,3,565,720,188.33,1,80,0,0,0,32.67,3.02,0.0,1,0,Hyderabad,Khairatabad,ONE,0.0,0.33,0.0
2674,2025-09,1,254,279,254.0,1,0,0,0,0,32.0,7.83,0.0,1,0,Hyderabad,New Maruthi Nagar,ONE,0.0,1.0,0.0
2674,2025-10,1,296,321,296.0,0,0,0,0,0,34.0,10.72,4.5,0,0,Hyderabad,Madhapur,ONE,0.0,0.0,0.0
2674,2025-11,1,82,107,82.0,0,0,1,1,1,72.0,5.29,0.0,1,0,Hyderabad,Ameerpet,ONE,1.0,0.0,0.0
2674,2025-12,2,243,293,121.5,0,0,1,1,1,37.0,8.07,0.0,0,0,Hyderabad,Madhapur,ONE,0.5,0.0,0.0
2675,2025-01,1,220,220,220.0,0,0,1,0,0,42.0,11.06,0.0,1,0,Hyderabad,Banjara Hills,NONE,1.0,0.0,0.0
2675,2025-02,5,708,708,141.6,1,0,1,0,0,32.0,9.02,0.7,1,0,Hyderabad,Kukatpally,NONE,0.2,0.2,0.0
2675,2025-03,2,200,200,100.0,0,0,0,1,2,32.0,9.71,0.0,1,0,Hyderabad,Moosapet,NONE,0.0,0.0,0.0
2675,2025-04,2,389,389,194.5,0,0,0,0,1,32.5,9.71,0.0,1,0,Hyderabad,Banjara Hills,NONE,0.0,0.0,0.0
2675,2025-05,2,342,342,171.0,0,0,0,1,0,22.0,9.62,0.0,1,0,Hyderabad,Moosapet,NONE,0.0,0.0,0.0
2675,2025-06,6,730,861,121.67,3,131,1,1,0,26.0,9.01,1.12,2,0,Hyderabad,Madhapur,NONE,0.17,0.5,0.0
2675,2025-07,5,1368,1408,273.6,2,40,2,2,2,39.4,10.0,0.76,3,0,Hyderabad,Ameerpet,NONE,0.4,0.4,0.0
2675,2025-08,1,279,279,279.0,0,0,0,0,0,26.0,15.97,0.0,0,0,Hyderabad,Secunderabad,NONE,0.0,0.0,0.0
2675,2025-09,3,381,381,127.0,1,0,1,0,1,39.67,6.82,0.0,0,0,Hyderabad,Madhapur,NONE,0.33,0.33,0.0
2675,2025-10,5,1460,1460,292.0,0,0,2,0,0,35.6,12.08,0.86,1,0,Hyderabad,Madhapur,NONE,0.4,0.0,0.0
2675,2025-12,1,122,162,122.0,1,40,0,0,0,39.0,8.39,0.0,1,0,Hyderabad,Kukatpally,NONE,0.0,1.0,0.0
2676,2025-01,2,594,614,297.0,0,0,0,0,0,17.5,7.08,1.8,0,0,Hyderabad,Abids,ONE_LITE,0.0,0.0,0.0
2676,2025-02,2,486,506,243.0,0,0,1,0,1,42.5,2.26,2.35,1,0,Hyderabad,Banjara Hills,ONE_LITE,0.5,0.0,0.0
2676,2025-03,1,181,191,181.0,0,0,1,0,0,48.0,1.86,0.0,0,0,Hyderabad,Khairatabad,ONE_LITE,1.0,0.0,0.0
2676,2025-04,2,392,412,196.0,1,0,1,0,1,36.5,9.21,3.6,2,0,Hyderabad,Gachibowli,ONE_LITE,0.5,0.5,0.0
2676,2025-05,4,897,937,224.25,2,0,0,1,1,27.0,4.85,3.15,2,0,Hyderabad,Ameerpet,ONE_LITE,0.0,0.5,0.0
2676,2025-06,1,400,410,400.0,0,0,1,0,1,44.0,10.96,0.0,1,0,Hyderabad,Gachibowli,ONE_LITE,1.0,0.0,0.0
2676,2025-07,1,166,176,166.0,0,0,0,0,1,32.0,9.02,0.0,1,0,Hyderabad,New Maruthi Nagar,ONE_LITE,0.0,0.0,0.0
2676,2025-08,3,891,921,297.0,1,0,0,1,0,34.0,7.87,1.67,0,0,Hyderabad,Kukatpally,ONE_LITE,0.0,0.33,0.0
2676,2025-09,2,330,350,165.0,0,0,1,0,1,44.0,5.91,2.1,0,0,Hyderabad,New Maruthi Nagar,ONE_LITE,0.5,0.0,0.0
2676,2025-10,1,158,168,158.0,0,0,1,1,1,52.0,10.06,2.9,0,0,Hyderabad,Kukatpally,ONE_LITE,1.0,0.0,0.0
2676,2025-11,2,182,202,91.0,0,0,1,0,0,35.0,4.84,0.0,2,0,Hyderabad,Banjara Hills,ONE_LITE,0.5,0.0,0.0
2677,2025-01,1,225,250,225.0,0,0,0,0,1,34.0,2.73,4.0,0,0,Hyderabad,Ameerpet,ONE,0.0,0.0,0.0
2677,2025-03,3,875,950,291.67,0,0,1,0,1,36.67,5.85,0.5,1,0,Hyderabad,Kukatpally,ONE,0.33,0.0,0.0
2677,2025-04,2,644,734,322.0,2,40,1,1,0,29.0,5.61,1.95,2,0,Hyderabad,Khairatabad,ONE,0.5,1.0,0.0
2677,2025-05,3,1364,1479,454.67,1,40,2,0,2,42.0,4.11,3.1,0,0,Hyderabad,Ameerpet,ONE,0.67,0.33,0.0
2677,2025-06,3,443,557,147.67,1,44,2,2,0,36.0,8.71,1.23,2,0,Hyderabad,Gachibowli,ONE,0.67,0.33,0.0
2677,2025-07,4,2124,2342,531.0,1,118,0,1,0,31.25,7.02,0.7,2,0,Hyderabad,Banjara Hills,ONE,0.0,0.25,0.0
2677,2025-08,3,1029,1104,343.0,1,0,1,0,1,36.67,6.1,1.67,2,0,Hyderabad,Moosapet,ONE,0.33,0.33,0.0
2677,2025-09,2,355,405,177.5,0,0,1,0,0,27.0,10.32,2.45,0,0,Hyderabad,New Maruthi Nagar,ONE,0.5,0.0,0.0
2677,2025-10,3,364,439,121.33,0,0,1,1,2,34.67,9.43,0.0,1,0,Hyderabad,Gachibowli,ONE,0.33,0.0,0.0
2677,2025-11,2,728,778,364.0,0,0,2,0,2,49.0,1.19,0.0,0,0,Hyderabad,Khairatabad,ONE,1.0,0.0,0.0
2678,2025-01,1,180,180,180.0,0,0,0,0,0,26.0,6.95,0.0,0,0,Hyderabad,Moosapet,NONE,0.0,0.0,0.0
2678,2025-02,1,208,288,208.0,1,80,0,0,0,33.0,7.38,0.0,1,0,Hyderabad,Madhapur,NONE,0.0,1.0,0.0
2678,2025-03,1,387,387,387.0,0,0,0,0,0,12.0,6.36,4.5,0,0,Hyderabad,Moosapet,NONE,0.0,0.0,0.0
2678,2025-04,2,432,432,216.0,0,0,0,0,0,31.0,9.94,4.1,1,0,Hyderabad,New Maruthi Nagar,NONE,0.0,0.0,0.0
2678,2025-05,3,720,760,240.0,1,40,1,1,1,31.67,6.38,0.0,1,0,Hyderabad,Banjara Hills,NONE,0.33,0.33,0.0
2678,2025-06,3,1039,1039,346.33,0,0,0,1,0,29.0,8.81,0.0,0,0,Hyderabad,Gachibowli,NONE,0.0,0.0,0.0
2678,2025-07,2,338,338,169.0,0,0,0,1,0,23.0,1.24,1.9,0,0,Hyderabad,Khairatabad,NONE,0.0,0.0,0.0
2678,2025-08,3,395,395,131.67,0,0,1,0,1,31.67,5.63,1.27,1,0,Hyderabad,Abids,NONE,0.33,0.0,0.0
2678,2025-09,3,746,746,248.67,0,0,1,1,1,41.0,2.35,2.43,0,0,Hyderabad,Abids,NONE,0.33,0.0,0.0
2678,2025-10,2,232,232,116.0,0,0,1,0,1,36.5,5.83,1.25,2,0,Hyderabad,Secunderabad,NONE,0.5,0.0,0.0
2678,2025-11,3,504,544,168.0,1,40,0,1,0,27.0,7.01,0.0,0,0,Hyderabad,New Maruthi Nagar,NONE,0.0,0.33,0.0
2678,2025-12,1,119,119,119.0,0,0,0,0,0,23.0,7.08,0.0,0,0,Hyderabad,Moosapet,NONE,0.0,0.0,0.0
2679,2025-01,2,920,980,460.0,1,40,2,0,1,46.5,7.69,0.0,2,0,Hyderabad,Khairatabad,ONE_LITE,1.0,0.5,0.0
2679,2025-02,1,544,594,544.0,1,40,0,0,0,40.0,18.82,0.0,0,0,Hyderabad,Kukatpally,ONE_LITE,0.0,1.0,0.0
2679,2025-03,2,373,393,186.5,0,0,1,1,0,40.5,8.56,4.1,1,0,Hyderabad,Madhapur,ONE_LITE,0.5,0.0,0.0
2679,2025-04,1,198,208,198.0,0,0,0,1,0,38.0,14.84,0.0,0,0,Hyderabad,Moosapet,ONE_LITE,0.0,0.0,0.0
2679,2025-05,1,253,263,253.0,0,0,0,0,0,24.0,16.25,3.7,0,0,Hyderabad,Madhapur,ONE_LITE,0.0,0.0,0.0
2679,2025-06,1,342,352,342.0,0,0,0,0,1,34.0,0.37,0.0,1,0,Hyderabad,New Maruthi Nagar,ONE_LITE,0.0,0.0,0.0
2679,2025-07,3,458,488,152.67,0,0,1,0,1,34.33,15.34,1.37,2,0,Hyderabad,Khairatabad,ONE_LITE,0.33,0.0,0.0
2679,2025-08,6,2366,2646,394.33,4,220,3,1,3,39.0,9.58,2.12,3,0,Hyderabad,Khairatabad,ONE_LITE,0.5,0.67,0.0
2679,2025-10,6,677,737,112.83,1,0,2,0,1,34.67,13.28,0.45,3,0,Hyderabad,Secunderabad,ONE_LITE,0.33,0.17,0.0
2679,2025-11,2,175,195,87.5,0,0,2,0,1,42.0,8.59,0.0,0,0,Hyderabad,Abids,ONE_LITE,1.0,0.0,0.0
2679,2025-12,2,286,306,143.0,0,0,0,0,0,28.0,6.38,2.3,1,0,Hyderabad,Abids,ONE_LITE,0.0,0.0,0.0
2680,2025-01,2,302,467,151.0,1,115,2,1,1,53.0,7.92,0.0,0,0,Hyderabad,Abids,ONE,1.0,0.5,0.0
2680,2025-02,1,475,600,475.0,1,100,0,0,0,13.0,4.86,0.0,1,0,Hyderabad,Moosapet,ONE,0.0,1.0,0.0
2680,2025-03,3,424,499,141.33,2,0,0,0,0,26.67,14.4,2.67,0,0,Hyderabad,New Maruthi Nagar,ONE,0.0,0.67,0.0
2680,2025-04,3,648,723,216.0,0,0,0,2,1,34.0,9.19,3.57,1,0,Hyderabad,Ameerpet,ONE,0.0,0.0,0.0
2680,2025-05,3,1072,1233,357.33,1,86,0,0,0,30.0,9.32,1.27,1,0,Hyderabad,Secunderabad,ONE,0.0,0.33,0.0
2680,2025-08,2,404,511,202.0,1,57,1,0,0,38.5,8.09,0.0,2,0,Hyderabad,Moosapet,ONE,0.5,0.5,0.0
2680,2025-09,2,275,325,137.5,1,0,1,0,1,45.5,11.22,1.9,1,0,Hyderabad,New Maruthi Nagar,ONE,0.5,0.5,0.0
2680,2025-10,3,459,534,153.0,0,0,0,0,1,28.0,8.21,1.43,1,0,Hyderabad,Kukatpally,ONE,0.0,0.0,0.0
2680,2025-12,1,319,344,319.0,0,0,0,0,0,13.0,0.6,0.0,1,0,Hyderabad,Madhapur,ONE,0.0,0.0,0.0
2681,2025-01,1,614,624,614.0,0,0,0,1,0,16.0,16.28,0.0,1,0,Hyderabad,Gachibowli,ONE_LITE,0.0,0.0,0.0
2681,2025-02,5,942,1032,188.4,2,40,0,1,0,30.0,9.74,0.76,1,0,Hyderabad,Ameerpet,ONE_LITE,0.0,0.4,0.0
2681,2025-03,4,1684,1764,421.0,3,40,2,1,1,41.25,8.6,3.62,1,0,Hyderabad,Moosapet,ONE_LITE,0.5,0.75,0.0
2681,2025-04,2,571,591,285.5,0,0,2,0,1,47.0,10.72,4.4,0,0,Hyderabad,Ameerpet,ONE_LITE,1.0,0.0,0.0
2681,2025-05,4,1159,1199,289.75,2,0,2,0,0,31.75,6.62,2.33,1,0,Hyderabad,Kukatpally,ONE_LITE,0.5,0.5,0.0
2681,2025-06,2,392,412,196.0,0,0,0,0,1,15.5,2.8,0.0,0,0,Hyderabad,Secunderabad,ONE_LITE,0.0,0.0,0.0
2681,2025-07,3,359,389,119.67,0,0,1,1,2,37.0,12.83,2.63,1,0,Hyderabad,Gachibowli,ONE_LITE,0.33,0.0,0.0
2681,2025-08,4,451,491,112.75,2,0,1,0,2,36.25,6.19,1.35,1,0,Hyderabad,Ameerpet,ONE_LITE,0.25,0.5,0.0
2681,2025-09,3,440,470,146.67,0,0,0,0,1,23.0,7.15,1.67,0,0,Hyderabad,Ameerpet,ONE_LITE,0.0,0.0,0.0
2681,2025-10,2,327,387,163.5,1,40,0,0,0,34.5,15.68,0.0,2,0,Hyderabad,Gachibowli,ONE_LITE,0.0,0.5,0.0
2681,2025-11,3,499,529,166.33,1,0,0,0,0,28.0,6.15,1.3,0,0,Hyderabad,New Maruthi Nagar,ONE_LITE,0.0,0.33,0.0
2681,2025-12,1,584,594,584.0,0,0,1,0,1,57.0,5.16,4.0,0,0,Hyderabad,Ameerpet,ONE_LITE,1.0,0.0,0.0
2682,2024-12,1,200,200,200.0,0,0,0,0,0,29.0,4.08,0.0,0,0,Hyderabad,Moosapet,NONE,0.0,0.0,0.0
2682,2025-02,3,523,523,174.33,2,0,0,1,0,24.67,6.56,2.6,1,0,Hyderabad,Madhapur,NONE,0.0,0.67,0.0
2682,2025-03,2,268,268,134.0,0,0,1,0,0,26.5,5.43,0.0,2,0,Hyderabad,Gachibowli,NONE,0.5,0.0,0.0
2682,2025-04,5,1148,1228,229.6,1,80,2,3,1,34.8,4.97,0.0,1,0,Hyderabad,Ameerpet,NONE,0.4,0.2,0.0
2682,2025-05,2,675,675,337.5,1,0,0,0,0,27.0,3.34,0.0,0,0,Hyderabad,Banjara Hills,NONE,0.0,0.5,0.0
2682,2025-06,1,172,172,172.0,1,0,0,0,0,23.0,5.32,4.1,0,0,Hyderabad,Secunderabad,NONE,0.0,1.0,0.0
2682,2025-07,2,578,578,289.0,0,0,0,1,0,31.5,8.02,0.0,0,0,Hyderabad,Gachibowli,NONE,0.0,0.0,0.0
2682,2025-08,1,134,134,134.0,0,0,0,0,0,27.0,0.2,0.0,0,0,Hyderabad,Ameerpet,NONE,0.0,0.0,0.0
2682,2025-09,2,463,463,231.5,0,0,1,0,0,35.5,4.46,0.0,0,0,Hyderabad,Banjara Hills,NONE,0.5,0.0,0.0
2682,2025-10,2,695,795,347.5,1,100,2,0,2,43.0,3.91,0.0,1,0,Hyderabad,Khairatabad,NONE,1.0,0.5,0.0
2682,2025-11,1,198,198,198.0,0,0,0,0,0,12.0,10.53,0.0,0,0,Hyderabad,Gachibowli,NONE,0.0,0.0,0.0
2682,2025-12,3,422,422,140.67,1,0,0,3,1,31.0,6.65,1.47,2,0,Hyderabad,Moosapet,NONE,0.0,0.33,0.0
2683,2024-12,2,324,374,162.0,0,0,0,0,0,25.0,3.06,0.0,1,0,Hyderabad,Banjara Hills,ONE_PLUS,0.0,0.0,0.0
2683,2025-01,2,143,193,71.5,2,0,0,1,0,31.5,5.12,4.7,2,0,Hyderabad,Banjara Hills,ONE_PLUS,0.0,1.0,0.0
2683,2025-02,2,312,362,156.0,0,0,2,0,1,44.0,8.27,0.0,0,0,Hyderabad,Gachibowli,ONE_PLUS,1.0,0.0,0.0
2683,2025-03,5,736,861,147.2,2,0,0,2,1,31.6,4.84,0.0,3,0,Hyderabad,Moosapet,ONE_PLUS,0.0,0.4,0.0
2683,2025-04,4,859,999,214.75,2,40,0,3,1,25.0,4.09,0.75,1,0,Hyderabad,Moosapet,ONE_PLUS,0.0,0.5,0.0
2683,2025-05,2,676,726,338.0,0,0,1,0,1,49.0,6.43,0.0,1,0,Hyderabad,Moosapet,ONE_PLUS,0.5,0.0,0.0
2683,2025-06,3,642,717,214.0,0,0,2,0,0,36.0,4.09,2.93,2,0,Hyderabad,New Maruthi Nagar,ONE_PLUS,0.67,0.0,0.0
2683,2025-07,3,347,422,115.67,0,0,0,0,0,30.33,8.32,1.47,0,0,Hyderabad,New Maruthi Nagar,ONE_PLUS,0.0,0.0,0.0
2683,2025-09,2,519,564,259.5,0,0,1,0,0,33.0,1.3,0.0,1,0,Hyderabad,Ameerpet,ONE_PLUS,0.5,0.0,0.0
2683,2025-10,1,105,130,105.0,0,0,0,0,1,33.0,10.63,0.0,0,0,Hyderabad,Kukatpally,ONE_PLUS,0.0,0.0,0.0
2683,2025-11,3,471,546,157.0,0,0,1,0,1,46.67,3.78,0.0,2,0,Hyderabad,Abids,ONE_PLUS,0.33,0.0,0.0
2684,2024-12,1,129,129,129.0,0,0,0,0,0,30.0,11.63,3.6,0,0,Hyderabad,New Maruthi Nagar,NONE,0.0,0.0,0.0
2684,2025-01,5,982,982,196.4,1,0,0,1,1,25.2,7.51,0.78,1,0,Hyderabad,Banjara Hills,NONE,0.0,0.2,0.0
2684,2025-02,1,472,472,472.0,0,0,0,0,0,31.0,2.5,0.0,1,0,Hyderabad,Banjara Hills,NONE,0.0,0.0,0.0
2684,2025-03,1,396,396,396.0,0,0,0,0,0,18.0,3.04,4.7,1,0,Hyderabad,Khairatabad,NONE,0.0,0.0,0.0
2684,2025-04,1,432,508,432.0,1,76,1,0,1,54.0,3.3,0.0,0,0,Hyderabad,Khairatabad,NONE,1.0,1.0,0.0
2684,2025-05,4,658,658,164.5,1,0,0,1,0,37.25,4.74,0.82,0,0,Hyderabad,Gachibowli,NONE,0.0,0.25,0.0
2684,2025-06,3,630,790,210.0,2,160,0,0,1,29.0,5.21,1.17,2,0,Hyderabad,Ameerpet,NONE,0.0,0.67,0.0
2684,2025-07,3,595,745,198.33,2,150,1,1,1,33.0,7.73,0.0,2,0,Hyderabad,Gachibowli,NONE,0.33,0.67,0.0
2684,2025-08,1,282,282,282.0,0,0,0,1,0,35.0,3.79,4.1,0,0,Hyderabad,Moosapet,NONE,0.0,0.0,0.0
2684,2025-09,6,1536,1536,256.0,0,0,3,2,0,31.83,6.02,1.52,1,0,Hyderabad,Kukatpally,NONE,0.5,0.0,0.0
2684,2025-10,3,1404,1484,468.0,1,80,0,0,0,29.67,3.57,1.3,3,0,Hyderabad,Moosapet,NONE,0.0,0.33,0.0
2684,2025-11,1,79,79,79.0,0,0,0,0,0,17.0,10.13,0.0,0,0,Hyderabad,Gachibowli,NONE,0.0,0.0,0.0
2684,2025-12,2,219,219,109.5,1,0,0,0,0,22.5,2.43,1.7,0,0,Hyderabad,Ameerpet,NONE,0.0,0.5,0.0
2685,2025-01,3,622,622,207.33,0,0,2,2,1,41.0,12.03,1.1,2,0,Hyderabad,Secunderabad,NONE,0.67,0.0,0.0
2685,2025-02,2,288,328,144.0,1,40,1,1,1,43.5,4.46,0.0,0,0,Hyderabad,Ameerpet,NONE,0.5,0.5,0.0
2685,2025-03,5,766,835,153.2,1,69,2,2,2,33.2,8.31,1.66,0,0,Hyderabad,Kukatpally,NONE,0.4,0.2,0.0
2685,2025-04,1,153,153,153.0,0,0,0,0,0,24.0,4.37,4.6,1,0,Hyderabad,Banjara Hills,NONE,0.0,0.0,0.0
2685,2025-05,2,361,361,180.5,0,0,1,0,0,43.0,10.76,2.05,2,0,Hyderabad,Secunderabad,NONE,0.5,0.0,0.0
2685,2025-07,2,439,522,219.5,1,83,0,1,0,20.0,7.14,0.0,1,0,Hyderabad,Khairatabad,NONE,0.0,0.5,0.0
2685,2025-08,3,623,623,207.67,0,0,1,0,0,30.33,8.83,2.97,1,0,Hyderabad,New Maruthi Nagar,NONE,0.33,0.0,0.0
2685,2025-09,1,288,288,288.0,0,0,0,0,0,38.0,11.08,0.0,0,0,Hyderabad,Madhapur,NONE,0.0,0.0,0.0
2685,2025-10,3,1025,1025,341.67,0,0,3,0,2,45.33,12.12,0.0,0,0,Hyderabad,Gachibowli,NONE,1.0,0.0,0.0
2685,2025-11,3,494,676,164.67,2,182,0,0,0,28.33,9.73,0.0,2,0,Hyderabad,Moosapet,NONE,0.0,0.67,0.0
2685,2025-12,1,99,99,99.0,1,0,0,0,0,21.0,4.37,0.0,1,0,Hyderabad,Banjara Hills,NONE,0.0,1.0,0.0
2686,2025-01,1,62,72,62.0,1,0,0,1,0,35.0,13.66,0.0,0,0,Hyderabad,Khairatabad,ONE_LITE,0.0,1.0,0.0
2686,2025-02,3,419,449,139.67,1,0,1,0,2,28.67,9.67,2.9,1,0,Hyderabad,Moosapet,ONE_LITE,0.33,0.33,0.0
2686,2025-03,2,741,801,370.5,1,40,0,1,0,21.0,16.7,4.1,1,0,Hyderabad,Secunderabad,ONE_LITE,0.0,0.5,0.0
2686,2025-07,1,62,72,62.0,0,0,0,0,0,30.0,8.97,4.0,0,0,Hyderabad,Moosapet,ONE_LITE,0.0,0.0,0.0
2686,2025-08,3,405,435,135.0,2,0,1,1,1,33.0,13.31,1.43,3,0,Hyderabad,Madhapur,ONE_LITE,0.33,0.67,0.0
2686,2025-09,5,828,1148,165.6,4,270,0,1,1,33.8,8.21,0.58,2,0,Hyderabad,Gachibowli,ONE_LITE,0.0,0.8,0.0
2686,2025-12,1,422,508,422.0,1,76,0,0,0,33.0,11.44,1.2,0,0,Hyderabad,Ameerpet,ONE_LITE,0.0,1.0,0.0
2687,2024-12,1,93,103,93.0,0,0,1,0,0,51.0,4.78,3.8,0,0,Hyderabad,Madhapur,ONE_LITE,1.0,0.0,0.0
2687,2025-01,4,500,540,125.0,1,0,0,1,0,23.75,7.56,2.08,1,0,Hyderabad,Madhapur,ONE_LITE,0.0,0.25,0.0
2687,2025-02,1,204,214,204.0,0,0,1,1,1,59.0,7.84,0.0,0,0,Hyderabad,Ameerpet,ONE_LITE,1.0,0.0,0.0
2687,2025-03,4,603,711,150.75,1,68,1,0,1,34.5,6.94,0.0,2,0,Hyderabad,Moosapet,ONE_LITE,0.25,0.25,0.0
2687,2025-04,2,198,218,99.0,1,0,0,0,0,29.0,7.57,0.0,1,0,Hyderabad,Khairatabad,ONE_LITE,0.0,0.5,0.0
2687,2025-05,1,110,120,110.0,1,0,0,0,0,30.0,0.57,0.0,0,0,Hyderabad,Kukatpally,ONE_LITE,0.0,1.0,0.0
2687,2025-06,3,378,408,126.0,0,0,0,0,1,32.67,6.12,1.67,1,0,Hyderabad,Madhapur,ONE_LITE,0.0,0.0,0.0
2687,2025-07,2,669,689,334.5,0,0,0,0,0,22.0,4.38,2.5,1,0,Hyderabad,Madhapur,ONE_LITE,0.0,0.0,0.0
2687,2025-08,1,50,60,50.0,0,0,1,0,1,61.0,12.25,0.0,0,0,Hyderabad,Secunderabad,ONE_LITE,1.0,0.0,0.0
2687,2025-09,3,660,690,220.0,0,0,1,0,1,35.33,9.37,1.17,1,0,Hyderabad,New Maruthi Nagar,ONE_LITE,0.33,0.0,0.0
2687,2025-10,1,518,528,518.0,0,0,0,0,0,22.0,10.14,0.0,1,0,Hyderabad,Banjara Hills,ONE_LITE,0.0,0.0,0.0
2687,2025-12,4,1118,1158,279.5,1,0,1,1,2,28.5,7.77,1.02,2,0,Hyderabad,Kukatpally,ONE_LITE,0.25,0.25,0.0
